"","date","week.id","month.id","key.daily","key.media","key.weekly","account","price","launch","size","brand","prod.code1","prod.code2","prod.code3","prod.code1.report","prod.code2.report","prod.code3.report","sales.POS.amount","KISS.nsk","KISS.pack","period","nth.day","promo.brand.per.day","analysis","location","promo.type","promo.detail","dc.rate","dc.amount","promo.count.non.dc","support.leaflet","support.other","on.pack","on.pack.cereal.related","on.pack.co.promotion","on.pack.daily.supplies","on.pack.kids.related","on.pack.sachet","on.pack.seasonal.goods","on.pack.diet.related","media.TV","media.CATV","media.radio","media.digital","post.dc.rate","post.1st.end","post.2nd.end","post.half.end","post.on.shelf","post.promo.count.non.dc","carryover.TV","carryover.CATV","carryover.radio","carryover.digital","sales.wo.carryover","key.SKU.account","promo.count.non.dc.boosted","any.promotion","base.sales","decompose.seasonal","decompose.trend","decompose.random","stl.seasonal","stl.trend","stl.remainder","promo.effect"
"47",2009-03-19,12,"2009-03","2009-03-19 emart 201","Corn Frost 12","201 emart wk 12","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",3159800,7260624,147,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",422754.839,5825806.452,0,451612.903,0.0666666666666667,3,2,0,1,6,3656.850402,3913.132381,0,6724.457285,3145505.559932,"FF.600.emart",0,0,3145505.559932,0.816641927025053,7027233.140928,0.548118451008337,3702349.15910528,14212454.9398523,-10887570.9580296,-0.48616455651232
"48",2009-03-20,12,"2009-03","2009-03-20 emart 201","Corn Frost 12","201 emart wk 12","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",3208600,8347248,169,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",422754.839,5825806.452,0,451612.903,0.0666666666666667,3,2,0,1,6,4093.177401,4472.572149,0,7787.924505,3192246.325945,"FF.600.emart",0,0,3192246.325945,0.835034455817943,5941967.42472014,0.643371373378834,3800625.82954818,14487160.5420092,-12345818.9468372,-0.513282671214288
"49",2009-03-21,12,"2009-03","2009-03-21 emart 201","Corn Frost 12","201 emart wk 12","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",5551000,11409552,231,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",422754.839,5825806.452,0,451612.903,0.0666666666666667,3,2,0,1,6,4064.534482,4529.734103,0,7982.535865,5534423.19555,"FF.600.emart",0,0,5534423.19555,1.36917794560884,5217316.75521571,0.774756565612181,3382419.59331588,14761866.144166,-12926968.9822662,-1.36132492386299
"50",2009-03-22,12,"2009-03","2009-03-22 emart 201","Corn Frost 12","201 emart wk 12","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",8405800,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",422754.839,5825806.452,0,451612.903,0.0666666666666667,3,2,0,1,6,4065.184582,4613.168819,0,8215.805861,8388905.840738,"FF.600.emart",0,0,8388905.840738,1.42495041288003,6025375.04972286,0.977060561333388,3463781.14320512,15042819.809699,-12481225.9031813,-1.23583380682961
"51",2009-03-23,12,"2009-03","2009-03-23 emart 201","Corn Frost 12","201 emart wk 12","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",4032100,2765952,56,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",422754.839,5825806.452,0,451612.903,0.0666666666666667,3,2,0,1,6,4083.099597,4708.197204,0,8460.075975,4014848.627224,"FF.600.emart",0,0,4014848.627224,0.920088426906853,8899199.15619627,0.490330243772269,3684427.12906233,15323773.475232,-10109001.4480981,-0.605498346012505
"52",2009-03-24,12,"2009-03","2009-03-24 emart 201","Corn Frost 12","201 emart wk 12","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",3769800,3161088,64,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",422754.839,5825806.452,0,451612.903,0.0666666666666667,3,2,0,1,6,3923.784945,4585.644243,0,8298.233519,3752992.337293,"FF.600.emart",0,0,3752992.337293,0.844981117157911,11799054.7977961,0.376429330877516,3856548.31396105,15604727.140765,-7662220.65693003,-0.51077212657406
"53",2009-03-25,12,"2009-03","2009-03-25 emart 201","Corn Frost 12","201 emart wk 12","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",14176400,33685344,682,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",422754.839,5825806.452,0,451612.903,0.1,3,0,0,1,2,6398.40401,7555.969672,0,13742.16494,14148703.461378,"FF.600.emart",0,0,14148703.461378,0.789125714603371,15962496.1142591,1.12323245671649,4075121.43327934,15948393.3421152,-4061018.66113537,0.077357754773743
"54",2009-03-26,13,"2009-03","2009-03-26 emart 201","Corn Frost 13","201 emart wk 13","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",46622300,22670928,459,"Regular","1","7","yes","1st end (full)","discount","0.3",0.3,13986690,1,"yes","NA","NA","0","0","0","0","0","0","0",933559.45,8192215.054,0,1132187.681,0.201,4,2,0,4,2,7329.181473,8716.10932,0,15896.73309,46590357.976117,"FF.600.emart",1e+06,1,23262274.3052459,0.816641927025053,19053907.4545414,1.49498366682448,3754668.27953047,16292059.5434653,-992820.368454387,1.66844464112757
"55",2009-03-27,13,"2009-03","2009-03-27 emart 201","Corn Frost 13","201 emart wk 13","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",47079800,36994608,749,"Regular","2","7","yes","1st end (full)","discount","0.3",0.3,14123940,1,"yes","NA","NA","0","0","0","0","0","0","0",933559.45,8192215.054,0,1132187.681,0.201,4,2,0,4,2,7063.720613,8428.415353,0,15379.12815,47048928.735884,"FF.600.emart",1e+06,1,23491235.8171435,0.835034455817943,21021020.5070592,1.3382821107163,4276561.51070844,16635725.7448154,108733.251535358,1.66435031969365
"56",2009-03-28,13,"2009-03","2009-03-28 emart 201","Corn Frost 13","201 emart wk 13","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",69485100,71964144,1457,"Regular","3","7","yes","1st end (full)","discount","0.3",0.3,20845530,1,"yes","NA","NA","0","0","0","0","0","0","0",933559.45,8192215.054,0,1132187.681,0.201,4,2,0,4,2,6866.940439,8189.188052,0,14912.95451,69455130.916999,"FF.600.emart",1e+06,1,34678512.4107916,1.36917794560884,23218666.7564034,1.09084560458325,5104827.91259007,16282482.3009711,1831356.54284224,3.96576549995459
"57",2009-03-29,13,"2009-03","2009-03-29 emart 201","Corn Frost 13","201 emart wk 13","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",60170400,NA,NA,"Regular","4","7","yes","1st end (full)","discount","0.3",0.3,18051120,1,"yes","NA","NA","0","0","0","0","0","0","0",933559.45,8192215.054,0,1132187.681,0.201,4,2,0,4,2,6423.936327,7626.911112,0,13826.76821,60142522.384351,"FF.600.emart",1e+06,1,30028785.2227137,1.42495041288003,24183924.2882027,0.871387323313374,4209217.77838971,15929238.8571268,4045467.65268625,3.34956698564462
"58",2009-03-30,13,"2009-03","2009-03-30 emart 201","Corn Frost 13","201 emart wk 13","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",35648400,37636704,762,"Regular","5","7","yes","1st end (full)","discount","0.3",0.3,10694520,1,"yes","NA","NA","0","0","0","0","0","0","0",933559.45,8192215.054,0,1132187.681,0.201,4,2,0,4,2,6678.900632,7902.202034,0,14225.86169,35619593.035644,"FF.600.emart",1e+06,1,17784639.9948489,0.920088426906853,26550983.1310105,0.728005907635086,4046535.71271624,15575995.4132825,6928452.00501177,1.25751952691725
"59",2009-03-31,13,"2009-03","2009-03-31 emart 201","Corn Frost 13","201 emart wk 13","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",38356800,38229408,774,"Regular","6","7","yes","1st end (full)","discount","0.3",0.3,11507040,1,"yes","NA","NA","0","0","0","0","0","0","0",933559.45,8192215.054,0,1132187.681,0.201,4,2,0,4,2,6900.524907,8164.418811,0,14565.36472,38327169.691562,"FF.600.emart",1e+06,1,19136516.0827023,0.844981117157911,29320727.8225714,0.772397971173256,4246823.42959944,15156337.9268833,9917566.46608862,1.42278525610623
"60",2009-04-01,13,"2009-04","2009-04-01 emart 201","Corn Frost 13","201 emart wk 13","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",41907000,44600976,903,"Regular","7","7","yes","1st end (full)","discount","0.3",0.3,12572100,1,"yes","NA","NA","0","0","0","0","0","0","0",933559.45,8192215.054,0,1132187.681,0.223333333333333,4,2,0,3,2,9352.169691,9328.957658,0,18164.47577,41870154.396881,"FF.600.emart",1e+06,1,20905506.1839733,0.789125714603371,32696966.5399397,0.810227592445109,4288584.41892683,14736680.4404842,13671701.6805287,1.61936054052541
"61",2009-04-02,14,"2009-04","2009-04-02 emart 201","Corn Frost 14","201 emart wk 14","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",39875700,29141280,590,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.201428571428571,2,2,0,3,0,11791.68224,10406.37291,0,21815.73995,39831686.2049,"FF.600.emart",0,0,39831686.2049,0.816641927025053,37214719.0048878,1.31063654860076,4352741.90975132,14317022.9540851,18544954.1410514,1.60509238877234
"62",2009-04-03,14,"2009-04","2009-04-03 emart 201","Corn Frost 14","201 emart wk 14","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",42931800,45934560,930,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.201428571428571,2,2,0,3,0,14523.48105,11703.63932,0,26124.22156,42879448.65807,"FF.600.emart",0,0,42879448.65807,0.835034455817943,39963947.5181365,1.28492096906277,4382488.32492776,13909669.1192161,21671790.0739926,1.87688487804966
"63",2009-04-04,14,"2009-04","2009-04-04 emart 201","Corn Frost 14","201 emart wk 14","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",58370900,69988464,1417,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.201428571428571,2,2,0,3,0,16663.86269,12532.199,0,29520.50594,58312183.43237,"FF.600.emart",0,0,58312183.43237,1.36917794560884,42765833.0057762,0.995869593902937,4218651.37886711,13502315.2843472,25044866.3425619,4.03839361567538
"64",2009-04-05,14,"2009-04","2009-04-05 emart 201","Corn Frost 14","201 emart wk 14","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",61719800,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.201428571428571,2,2,0,3,0,19221.61731,13703.53024,0,33822.3751,61653052.47735,"FF.600.emart",0,0,61653052.47735,1.42495041288003,43489655.05148,0.994875805068535,4278656.31291657,13094961.4494782,26116037.2890852,4.67839766591058
"65",2009-04-06,14,"2009-04","2009-04-06 emart 201","Corn Frost 14","201 emart wk 14","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",37106300,24399648,494,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.201428571428571,2,2,0,3,0,22392.76674,15309.10325,0,39358.54242,37029239.58759,"FF.600.emart",0,0,37029239.58759,0.920088426906853,38230900.3132499,1.05269049143715,4117884.06079627,12676688.9234645,21436327.3289891,1.84106139793657
"66",2009-04-07,14,"2009-04","2009-04-07 emart 201","Corn Frost 14","201 emart wk 14","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",38838700,11458944,232,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.201428571428571,2,2,0,3,0,25992.93739,17190.17652,0,45802.38991,38749714.49618,"FF.600.emart",0,0,38749714.49618,0.844981117157911,32591479.4646584,1.40707558626295,3815359.98885267,12258416.3974507,16517703.078355,1.95705152156384
"67",2009-04-08,14,"2009-04","2009-04-08 emart 201","Corn Frost 14","201 emart wk 14","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",26065300,5334336,108,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.201428571428571,2,2,0,3,0,27241.18578,17544.87176,0,48253.43856,25972260.5039,"FF.600.emart",0,0,25972260.5039,0.789125714603371,25063965.1298999,1.31314830356035,3644197.11289204,11840143.871437,9579624.14557084,1.10828817306008
"68",2009-04-09,15,"2009-04","2009-04-09 emart 201","Corn Frost 15","201 emart wk 15","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",3074400,6420960,130,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.266666666666667,5,1,0,0,3,15812.66629,9970.475151,0,28213.82127,3020403.037289,"FF.600.emart",0,0,3020403.037289,0.816641927025053,17355270.0492013,0.213109028582113,4200403.87337316,11323448.1098921,1831418.06593599,-0.44907394380691
"69",2009-04-10,15,"2009-04","2009-04-10 emart 201","Corn Frost 15","201 emart wk 15","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",3464800,3852576,78,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.26,5,0,0,0,3,17923.16905,11110.49959,0,32263.61343,3403502.71793,"FF.600.emart",0,0,3403502.71793,0.835034455817943,12631894.6214384,0.322666004765463,3277431.56388951,10806752.3483473,-1452289.29079838,-0.434294926111932
"70",2009-04-11,15,"2009-04","2009-04-11 emart 201","Corn Frost 15","201 emart wk 15","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",5685200,11409552,231,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.26,5,0,0,0,3,19130.99526,11698.605,0,34787.31068,5619583.08906,"FF.600.emart",0,0,5619583.08906,1.36917794560884,7611365.392497,0.5392394172017,2846065.11700643,10290056.5868025,-5524756.31131188,-1.12691579608383
"71",2009-04-12,15,"2009-04","2009-04-12 emart 201","Corn Frost 15","201 emart wk 15","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",7765300,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.26,5,0,0,0,3,21231.79191,12842.82459,0,39038.47104,7692186.91246,"FF.600.emart",0,0,7692186.91246,1.42495041288003,4384335.60230271,1.23125012318259,2326161.46451731,9812880.2344453,-7754706.09665989,-0.913483914063873
"72",2009-04-13,15,"2009-04","2009-04-13 emart 201","Corn Frost 15","201 emart wk 15","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",4044300,1975680,40,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.26,5,0,0,0,3,22739.33868,13636.98497,0,42312.0831,3965611.59325,"FF.600.emart",0,0,3965611.59325,0.920088426906853,4481766.22475,0.961681824488532,2256297.17869091,9335703.88208815,-7110234.83602906,-0.455728408958277
"73",2009-04-14,15,"2009-04","2009-04-14 emart 201","Corn Frost 15","201 emart wk 15","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",3690500,691488,14,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.26,5,0,0,0,3,24278.36984,14462.70712,0,45749.02945,3606009.89359,"FF.600.emart",0,0,3606009.89359,0.844981117157911,4454958.48018571,0.957935458661023,2712512.26209162,8858527.529731,-7116081.3116369,-0.370029573182114
"74",2009-04-15,15,"2009-04","2009-04-15 emart 201","Corn Frost 15","201 emart wk 15","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",3470900,938448,19,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.26,5,0,0,0,3,25085.04413,14867.02418,0,47895.95915,3383051.97254,"FF.600.emart",0,0,3383051.97254,0.789125714603371,4462509.46408429,0.960690119180491,2406655.45240449,8453406.33987039,-6397552.3281906,-0.306911398654563
"75",2009-04-16,16,"2009-04","2009-04-16 emart 201","Corn Frost 16","201 emart wk 16","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",3800300,1185408,24,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.283333333333333,6,0,0,0,4,27760.15487,16390.46788,0,53731.98283,3702417.39442,"FF.600.emart",0,0,3702417.39442,0.816641927025053,4411157.85246857,1.0277822315555,1698067.98708438,8048285.15000979,-5335195.2846256,-0.291227825300889
"76",2009-04-17,16,"2009-04","2009-04-17 emart 201","Corn Frost 16","201 emart wk 16","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",3318400,493920,10,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.283333333333333,6,0,0,0,4,28872.88233,17002.47714,0,56676.13455,3215848.50598,"FF.600.emart",0,0,3215848.50598,0.835034455817943,4318884.27927571,0.891701747748203,911412.540076431,7643163.96014919,-4235692.2209499,-0.345943185929185
"77",2009-04-18,16,"2009-04","2009-04-18 emart 201","Corn Frost 16","201 emart wk 16","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",5776700,987840,20,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.283333333333333,6,0,0,0,4,29128.75214,17124.46415,0,58006.80736,5672439.97635,"FF.600.emart",0,0,5672439.97635,1.36917794560884,4347056.77040143,0.953047841600767,786411.542468265,7243847.41866211,-3683202.19072895,-0.802486001385733
"78",2009-04-19,16,"2009-04","2009-04-19 emart 201","Corn Frost 16","201 emart wk 16","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",7442000,NA,NA,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.283333333333333,6,0,0,0,4,30284.58554,17789.02336,0,61200.75995,7332725.63115,"FF.600.emart",0,0,7332725.63115,1.42495041288003,4692370.84205143,1.0966634169939,166646.973086701,6844530.87717504,-2318807.00821031,-0.503896889926607
"79",2009-04-20,16,"2009-04","2009-04-20 emart 201","Corn Frost 16","201 emart wk 16","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",3428200,395136,8,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.283333333333333,6,0,0,0,4,29819.72483,17513.95882,0,61169.73545,3319696.5809,"FF.600.emart",0,0,3319696.5809,0.920088426906853,4838313.07966656,0.745718394056521,-564512.636621143,6445214.33568796,-1042388.61940026,-0.372658472779144
"80",2009-04-21,16,"2009-04","2009-04-21 emart 201","Corn Frost 16","201 emart wk 16","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",3916200,444528,9,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.283333333333333,6,0,0,0,4,30782.01478,18088.55151,0,64112.10224,3803217.33147,"FF.600.emart",0,0,3803217.33147,0.844981117157911,5027322.96350978,0.895297462761762,-713292.935052947,6399829.41096036,-659213.512397632,-0.211847386776425
"81",2009-04-22,16,"2009-04","2009-04-22 emart 201","Corn Frost 16","201 emart wk 16","emart",6100,1996,"club","kellogg",201,"FF.600","Corn.Frost",21,"FF club","FF.original",5941400,21781872,441,NA,NA,NA,NA,"NA","NA","NA",NA,0,0,"no","NA","NA","0","0","0","0","0","0","0",3998387.12,22390666.67,0,5215636.347,0.283333333333333,6,0,0,0,4,38112.32676,22420.31571,0,80616.88344,5800250.47409,"FF.600.emart",0,0,5800250.47409,0.789125714603371,5572382.84286905,1.3190449825003,-707917.72818521,6354444.48623276,-74143.9151784983,0.0975838226961671
